id,acc_app_id,area,acc_activity_id,level2,actividad,organization_name
1404,247,LABORATORIOS,12,1865,ENSAYOS,ELICROM CIA. LTDA.
1405,247,LABORATORIOS,12,1865,ENSAYOS,ELICROM CIA. LTDA.
1406,247,LABORATORIOS,12,1865,ENSAYOS,ELICROM CIA. LTDA.
1407,247,LABORATORIOS,12,1865,ENSAYOS,ELICROM CIA. LTDA.
1408,247,LABORATORIOS,12,1865,ENSAYOS,ELICROM CIA. LTDA.
1409,247,LABORATORIOS,12,1865,ENSAYOS,ELICROM CIA. LTDA.
1410,247,LABORATORIOS,12,1865,ENSAYOS,ELICROM CIA. LTDA.
1411,247,LABORATORIOS,12,1865,ENSAYOS,ELICROM CIA. LTDA.
1412,247,LABORATORIOS,12,1865,ENSAYOS,ELICROM CIA. LTDA.
1413,247,LABORATORIOS,12,1865,ENSAYOS,ELICROM CIA. LTDA.
1414,247,LABORATORIOS,12,1865,ENSAYOS,ELICROM CIA. LTDA.
1415,247,LABORATORIOS,12,1865,ENSAYOS,ELICROM CIA. LTDA.
1416,247,LABORATORIOS,12,1865,ENSAYOS,ELICROM CIA. LTDA.
1417,247,LABORATORIOS,12,1865,ENSAYOS,ELICROM CIA. LTDA.
1418,247,LABORATORIOS,12,1865,ENSAYOS,ELICROM CIA. LTDA.
1419,247,LABORATORIOS,12,2012,ENSAYOS,ELICROM CIA. LTDA.
1421,247,LABORATORIOS,12,1865,ENSAYOS,ELICROM CIA. LTDA.
1422,247,LABORATORIOS,12,2012,ENSAYOS,ELICROM CIA. LTDA.
1423,247,LABORATORIOS,12,1865,ENSAYOS,ELICROM CIA. LTDA.
1424,247,LABORATORIOS,12,1865,ENSAYOS,ELICROM CIA. LTDA.
1425,247,LABORATORIOS,12,1865,ENSAYOS,ELICROM CIA. LTDA.
1426,247,LABORATORIOS,12,1865,ENSAYOS,ELICROM CIA. LTDA.
1427,247,LABORATORIOS,12,1865,ENSAYOS,ELICROM CIA. LTDA.
1428,247,LABORATORIOS,12,1865,ENSAYOS,ELICROM CIA. LTDA.
1429,247,LABORATORIOS,12,1865,ENSAYOS,ELICROM CIA. LTDA.
1430,247,LABORATORIOS,12,1865,ENSAYOS,ELICROM CIA. LTDA.
1452,254,LABORATORIOS,12,2012,ENSAYOS,METASDELECUADOR CIA LTDA
1453,254,LABORATORIOS,12,2012,ENSAYOS,METASDELECUADOR CIA LTDA
1456,254,LABORATORIOS,12,2012,ENSAYOS,METASDELECUADOR CIA LTDA
1541,257,LABORATORIOS,1,384,CALIBRACIÓN,METASDELECUADOR CIA LTDA
1546,257,LABORATORIOS,1,384,CALIBRACIÓN,METASDELECUADOR CIA LTDA
1613,261,LABORATORIOS,12,1865,ENSAYOS,"UNIVERSIDAD TÉCNICA DE AMBATO UTA (CENTRO DE APOYO AL DESARROLLO METALMECANICO ""CADME"")"
1614,261,LABORATORIOS,12,1865,ENSAYOS,"UNIVERSIDAD TÉCNICA DE AMBATO UTA (CENTRO DE APOYO AL DESARROLLO METALMECANICO ""CADME"")"
1615,261,LABORATORIOS,12,1865,ENSAYOS,"UNIVERSIDAD TÉCNICA DE AMBATO UTA (CENTRO DE APOYO AL DESARROLLO METALMECANICO ""CADME"")"
1616,261,LABORATORIOS,12,1865,ENSAYOS,"UNIVERSIDAD TÉCNICA DE AMBATO UTA (CENTRO DE APOYO AL DESARROLLO METALMECANICO ""CADME"")"
1617,261,LABORATORIOS,12,1865,ENSAYOS,"UNIVERSIDAD TÉCNICA DE AMBATO UTA (CENTRO DE APOYO AL DESARROLLO METALMECANICO ""CADME"")"
1618,261,LABORATORIOS,12,1865,ENSAYOS,"UNIVERSIDAD TÉCNICA DE AMBATO UTA (CENTRO DE APOYO AL DESARROLLO METALMECANICO ""CADME"")"
1619,261,LABORATORIOS,12,1865,ENSAYOS,"UNIVERSIDAD TÉCNICA DE AMBATO UTA (CENTRO DE APOYO AL DESARROLLO METALMECANICO ""CADME"")"
1620,261,LABORATORIOS,12,1865,ENSAYOS,"UNIVERSIDAD TÉCNICA DE AMBATO UTA (CENTRO DE APOYO AL DESARROLLO METALMECANICO ""CADME"")"
1621,261,LABORATORIOS,12,2012,ENSAYOS,"UNIVERSIDAD TÉCNICA DE AMBATO UTA (CENTRO DE APOYO AL DESARROLLO METALMECANICO ""CADME"")"
1622,261,LABORATORIOS,12,1865,ENSAYOS,"UNIVERSIDAD TÉCNICA DE AMBATO UTA (CENTRO DE APOYO AL DESARROLLO METALMECANICO ""CADME"")"
1623,261,LABORATORIOS,12,1865,ENSAYOS,"UNIVERSIDAD TÉCNICA DE AMBATO UTA (CENTRO DE APOYO AL DESARROLLO METALMECANICO ""CADME"")"
1624,261,LABORATORIOS,12,2012,ENSAYOS,"UNIVERSIDAD TÉCNICA DE AMBATO UTA (CENTRO DE APOYO AL DESARROLLO METALMECANICO ""CADME"")"
1625,261,LABORATORIOS,12,1865,ENSAYOS,"UNIVERSIDAD TÉCNICA DE AMBATO UTA (CENTRO DE APOYO AL DESARROLLO METALMECANICO ""CADME"")"
1626,261,LABORATORIOS,12,1865,ENSAYOS,"UNIVERSIDAD TÉCNICA DE AMBATO UTA (CENTRO DE APOYO AL DESARROLLO METALMECANICO ""CADME"")"
1627,261,LABORATORIOS,12,1865,ENSAYOS,"UNIVERSIDAD TÉCNICA DE AMBATO UTA (CENTRO DE APOYO AL DESARROLLO METALMECANICO ""CADME"")"
1628,261,LABORATORIOS,12,1865,ENSAYOS,"UNIVERSIDAD TÉCNICA DE AMBATO UTA (CENTRO DE APOYO AL DESARROLLO METALMECANICO ""CADME"")"
1629,261,LABORATORIOS,12,1865,ENSAYOS,"UNIVERSIDAD TÉCNICA DE AMBATO UTA (CENTRO DE APOYO AL DESARROLLO METALMECANICO ""CADME"")"
1630,261,LABORATORIOS,12,1865,ENSAYOS,"UNIVERSIDAD TÉCNICA DE AMBATO UTA (CENTRO DE APOYO AL DESARROLLO METALMECANICO ""CADME"")"
1631,261,LABORATORIOS,12,1865,ENSAYOS,"UNIVERSIDAD TÉCNICA DE AMBATO UTA (CENTRO DE APOYO AL DESARROLLO METALMECANICO ""CADME"")"
1632,261,LABORATORIOS,12,1865,ENSAYOS,"UNIVERSIDAD TÉCNICA DE AMBATO UTA (CENTRO DE APOYO AL DESARROLLO METALMECANICO ""CADME"")"
1633,261,LABORATORIOS,12,1865,ENSAYOS,"UNIVERSIDAD TÉCNICA DE AMBATO UTA (CENTRO DE APOYO AL DESARROLLO METALMECANICO ""CADME"")"
2668,292,LABORATORIOS,12,1865,ENSAYOS,WSS WORLD SURVEY SERVICES
2704,292,LABORATORIOS,12,1865,ENSAYOS,WSS WORLD SURVEY SERVICES
2946,293,LABORATORIOS,12,2012,ENSAYOS,"Laboratorio de Combustibles, Biocombustibles y Aceites Lubricantes (LACBAL)"
2958,298,LABORATORIOS,12,2012,ENSAYOS,PDV ECUADOR S.A.
2959,298,LABORATORIOS,12,2012,ENSAYOS,PDV ECUADOR S.A.
2984,301,LABORATORIOS,12,2012,ENSAYOS,UNIDAD DE REFERENCIA PARA BANCOS DE SANGRE
2985,301,LABORATORIOS,12,2012,ENSAYOS,UNIDAD DE REFERENCIA PARA BANCOS DE SANGRE
2986,301,LABORATORIOS,12,2012,ENSAYOS,UNIDAD DE REFERENCIA PARA BANCOS DE SANGRE
3107,306,LABORATORIOS,1,759,CALIBRACIÓN,METROLOGIC
3110,306,LABORATORIOS,1,759,CALIBRACIÓN,METROLOGIC
3113,306,LABORATORIOS,1,759,CALIBRACIÓN,METROLOGIC
3116,306,LABORATORIOS,1,759,CALIBRACIÓN,METROLOGIC
3120,306,LABORATORIOS,1,384,CALIBRACIÓN,METROLOGIC
3124,306,LABORATORIOS,1,384,CALIBRACIÓN,METROLOGIC
3132,306,LABORATORIOS,1,384,CALIBRACIÓN,METROLOGIC
3133,306,LABORATORIOS,1,384,CALIBRACIÓN,METROLOGIC
3134,306,LABORATORIOS,1,384,CALIBRACIÓN,METROLOGIC
3135,306,LABORATORIOS,1,384,CALIBRACIÓN,METROLOGIC
3136,306,LABORATORIOS,1,384,CALIBRACIÓN,METROLOGIC
3137,306,LABORATORIOS,1,384,CALIBRACIÓN,METROLOGIC
3139,306,LABORATORIOS,1,384,CALIBRACIÓN,METROLOGIC
3179,311,LABORATORIOS,1,384,CALIBRACIÓN,TECNOESCALA S.A.
3181,311,LABORATORIOS,1,384,CALIBRACIÓN,TECNOESCALA S.A.
3183,311,LABORATORIOS,1,384,CALIBRACIÓN,TECNOESCALA S.A.
3185,311,LABORATORIOS,1,384,CALIBRACIÓN,TECNOESCALA S.A.
3188,311,LABORATORIOS,1,384,CALIBRACIÓN,TECNOESCALA S.A.
3319,319,LABORATORIOS,12,2012,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
3320,319,LABORATORIOS,12,2012,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
3321,319,LABORATORIOS,12,2012,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
3322,319,LABORATORIOS,12,2012,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
3323,319,LABORATORIOS,12,2012,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
3324,319,LABORATORIOS,12,2012,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
3325,319,LABORATORIOS,12,2012,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
3326,319,LABORATORIOS,12,2012,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
3327,319,LABORATORIOS,12,2012,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
3328,319,LABORATORIOS,12,2012,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
3329,319,LABORATORIOS,12,2012,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
3330,319,LABORATORIOS,12,2012,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
3331,319,LABORATORIOS,12,2012,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
3332,319,LABORATORIOS,12,2012,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
3333,319,LABORATORIOS,12,2012,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
3334,319,LABORATORIOS,12,2012,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
3335,319,LABORATORIOS,12,2012,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
3336,319,LABORATORIOS,12,2012,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
3337,319,LABORATORIOS,12,2012,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
3338,319,LABORATORIOS,12,2012,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
3339,319,LABORATORIOS,12,2012,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
3340,321,LABORATORIOS,12,2012,ENSAYOS,N/A
3341,319,LABORATORIOS,12,2012,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
3342,319,LABORATORIOS,12,2012,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
3344,319,LABORATORIOS,12,2012,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
3346,321,LABORATORIOS,12,2012,ENSAYOS,N/A
3347,319,LABORATORIOS,12,2012,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
3348,321,LABORATORIOS,12,1865,ENSAYOS,N/A
3349,321,LABORATORIOS,12,2012,ENSAYOS,N/A
3350,319,LABORATORIOS,12,2012,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
3352,319,LABORATORIOS,12,2012,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
3355,319,LABORATORIOS,12,2012,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
3357,319,LABORATORIOS,12,2012,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
3358,319,LABORATORIOS,12,2012,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
3363,319,LABORATORIOS,12,2012,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
3365,319,LABORATORIOS,12,2012,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
3366,319,LABORATORIOS,12,2012,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
3368,321,LABORATORIOS,12,1865,ENSAYOS,N/A
3369,321,LABORATORIOS,12,2012,ENSAYOS,N/A
3370,319,LABORATORIOS,12,2012,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
3371,321,LABORATORIOS,12,2012,ENSAYOS,N/A
3374,319,LABORATORIOS,12,2012,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
3379,321,LABORATORIOS,12,2012,ENSAYOS,N/A
3383,321,LABORATORIOS,12,2012,ENSAYOS,N/A
3405,319,LABORATORIOS,12,2012,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
3407,319,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
3412,319,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
3414,319,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
3416,319,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
3418,321,LABORATORIOS,12,1865,ENSAYOS,N/A
3419,319,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
3421,319,LABORATORIOS,12,2012,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
3424,319,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
3425,319,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
3426,319,LABORATORIOS,12,1865,ENSAYOS,Laboratorio CHAVEZSOLUTIONS
3580,330,LABORATORIOS,12,1865,ENSAYOS,"LABORATORIOS MSV ANALISIS DE ALIMENTOS, AGUAS Y SUELOS MSVLAB CIA. LTDA."
3581,330,LABORATORIOS,12,1865,ENSAYOS,"LABORATORIOS MSV ANALISIS DE ALIMENTOS, AGUAS Y SUELOS MSVLAB CIA. LTDA."
3582,330,LABORATORIOS,12,1865,ENSAYOS,"LABORATORIOS MSV ANALISIS DE ALIMENTOS, AGUAS Y SUELOS MSVLAB CIA. LTDA."
3583,330,LABORATORIOS,12,1865,ENSAYOS,"LABORATORIOS MSV ANALISIS DE ALIMENTOS, AGUAS Y SUELOS MSVLAB CIA. LTDA."
3584,330,LABORATORIOS,12,1865,ENSAYOS,"LABORATORIOS MSV ANALISIS DE ALIMENTOS, AGUAS Y SUELOS MSVLAB CIA. LTDA."
3585,330,LABORATORIOS,12,1865,ENSAYOS,"LABORATORIOS MSV ANALISIS DE ALIMENTOS, AGUAS Y SUELOS MSVLAB CIA. LTDA."
3586,330,LABORATORIOS,12,1865,ENSAYOS,"LABORATORIOS MSV ANALISIS DE ALIMENTOS, AGUAS Y SUELOS MSVLAB CIA. LTDA."
3588,330,LABORATORIOS,12,2012,ENSAYOS,"LABORATORIOS MSV ANALISIS DE ALIMENTOS, AGUAS Y SUELOS MSVLAB CIA. LTDA."
3589,330,LABORATORIOS,12,1865,ENSAYOS,"LABORATORIOS MSV ANALISIS DE ALIMENTOS, AGUAS Y SUELOS MSVLAB CIA. LTDA."
3591,330,LABORATORIOS,12,1865,ENSAYOS,"LABORATORIOS MSV ANALISIS DE ALIMENTOS, AGUAS Y SUELOS MSVLAB CIA. LTDA."
3592,330,LABORATORIOS,12,1865,ENSAYOS,"LABORATORIOS MSV ANALISIS DE ALIMENTOS, AGUAS Y SUELOS MSVLAB CIA. LTDA."
3593,330,LABORATORIOS,12,1865,ENSAYOS,"LABORATORIOS MSV ANALISIS DE ALIMENTOS, AGUAS Y SUELOS MSVLAB CIA. LTDA."
3594,330,LABORATORIOS,12,1865,ENSAYOS,"LABORATORIOS MSV ANALISIS DE ALIMENTOS, AGUAS Y SUELOS MSVLAB CIA. LTDA."
3595,330,LABORATORIOS,12,1865,ENSAYOS,"LABORATORIOS MSV ANALISIS DE ALIMENTOS, AGUAS Y SUELOS MSVLAB CIA. LTDA."
3596,330,LABORATORIOS,12,1865,ENSAYOS,"LABORATORIOS MSV ANALISIS DE ALIMENTOS, AGUAS Y SUELOS MSVLAB CIA. LTDA."
3597,330,LABORATORIOS,12,1865,ENSAYOS,"LABORATORIOS MSV ANALISIS DE ALIMENTOS, AGUAS Y SUELOS MSVLAB CIA. LTDA."
3599,330,LABORATORIOS,12,1865,ENSAYOS,"LABORATORIOS MSV ANALISIS DE ALIMENTOS, AGUAS Y SUELOS MSVLAB CIA. LTDA."
3600,330,LABORATORIOS,12,1865,ENSAYOS,"LABORATORIOS MSV ANALISIS DE ALIMENTOS, AGUAS Y SUELOS MSVLAB CIA. LTDA."
3602,330,LABORATORIOS,12,1865,ENSAYOS,"LABORATORIOS MSV ANALISIS DE ALIMENTOS, AGUAS Y SUELOS MSVLAB CIA. LTDA."
3603,330,LABORATORIOS,12,1865,ENSAYOS,"LABORATORIOS MSV ANALISIS DE ALIMENTOS, AGUAS Y SUELOS MSVLAB CIA. LTDA."
3604,330,LABORATORIOS,12,1865,ENSAYOS,"LABORATORIOS MSV ANALISIS DE ALIMENTOS, AGUAS Y SUELOS MSVLAB CIA. LTDA."
3606,330,LABORATORIOS,12,1865,ENSAYOS,"LABORATORIOS MSV ANALISIS DE ALIMENTOS, AGUAS Y SUELOS MSVLAB CIA. LTDA."
3607,330,LABORATORIOS,12,2012,ENSAYOS,"LABORATORIOS MSV ANALISIS DE ALIMENTOS, AGUAS Y SUELOS MSVLAB CIA. LTDA."
3745,339,LABORATORIOS,12,2012,ENSAYOS,Centro de Metrología del Ejército Ecuatoriano CMEE
3746,339,LABORATORIOS,12,1865,ENSAYOS,Centro de Metrología del Ejército Ecuatoriano CMEE
3943,345,LABORATORIOS,2,509,CLÍNICOS,LABORATORIOS CLINICOS PAZMIÑO NARVAEZ
3944,345,LABORATORIOS,2,509,CLÍNICOS,LABORATORIOS CLINICOS PAZMIÑO NARVAEZ
3946,345,LABORATORIOS,2,509,CLÍNICOS,LABORATORIOS CLINICOS PAZMIÑO NARVAEZ
3948,345,LABORATORIOS,2,509,CLÍNICOS,LABORATORIOS CLINICOS PAZMIÑO NARVAEZ
3950,345,LABORATORIOS,2,509,CLÍNICOS,LABORATORIOS CLINICOS PAZMIÑO NARVAEZ
3953,345,LABORATORIOS,2,509,CLÍNICOS,LABORATORIOS CLINICOS PAZMIÑO NARVAEZ
3956,345,LABORATORIOS,2,509,CLÍNICOS,LABORATORIOS CLINICOS PAZMIÑO NARVAEZ
3958,345,LABORATORIOS,2,509,CLÍNICOS,LABORATORIOS CLINICOS PAZMIÑO NARVAEZ
3959,345,LABORATORIOS,2,509,CLÍNICOS,LABORATORIOS CLINICOS PAZMIÑO NARVAEZ
3960,345,LABORATORIOS,2,509,CLÍNICOS,LABORATORIOS CLINICOS PAZMIÑO NARVAEZ
3961,345,LABORATORIOS,2,509,CLÍNICOS,LABORATORIOS CLINICOS PAZMIÑO NARVAEZ
3963,345,LABORATORIOS,2,509,CLÍNICOS,LABORATORIOS CLINICOS PAZMIÑO NARVAEZ
4290,352,LABORATORIOS,12,2012,ENSAYOS,Agencia de Regulación y Control de Energía y Recursos Naturales no Renovables
4291,352,LABORATORIOS,12,2012,ENSAYOS,Agencia de Regulación y Control de Energía y Recursos Naturales no Renovables
4292,352,LABORATORIOS,12,2012,ENSAYOS,Agencia de Regulación y Control de Energía y Recursos Naturales no Renovables
4477,366,LABORATORIOS,12,1865,ENSAYOS,Gruentec Cía. Ltda.
4479,366,LABORATORIOS,12,1865,ENSAYOS,Gruentec Cía. Ltda.
4489,366,LABORATORIOS,12,2012,ENSAYOS,Gruentec Cía. Ltda.
4492,366,LABORATORIOS,12,2012,ENSAYOS,Gruentec Cía. Ltda.
4493,366,LABORATORIOS,12,1865,ENSAYOS,Gruentec Cía. Ltda.
4495,366,LABORATORIOS,12,1865,ENSAYOS,Gruentec Cía. Ltda.
4499,366,LABORATORIOS,12,1865,ENSAYOS,Gruentec Cía. Ltda.
4505,366,LABORATORIOS,12,2012,ENSAYOS,Gruentec Cía. Ltda.
4566,366,LABORATORIOS,12,1865,ENSAYOS,Gruentec Cía. Ltda.
4588,366,LABORATORIOS,12,1865,ENSAYOS,Gruentec Cía. Ltda.
4596,368,LABORATORIOS,1,384,CALIBRACIÓN,LABORATORIO METROSENS CIA. LTDA.
4597,368,LABORATORIOS,1,384,CALIBRACIÓN,LABORATORIO METROSENS CIA. LTDA.
4598,368,LABORATORIOS,1,384,CALIBRACIÓN,LABORATORIO METROSENS CIA. LTDA.
4599,368,LABORATORIOS,1,384,CALIBRACIÓN,LABORATORIO METROSENS CIA. LTDA.
4600,368,LABORATORIOS,1,759,CALIBRACIÓN,LABORATORIO METROSENS CIA. LTDA.
4601,368,LABORATORIOS,1,759,CALIBRACIÓN,LABORATORIO METROSENS CIA. LTDA.
4602,368,LABORATORIOS,1,759,CALIBRACIÓN,LABORATORIO METROSENS CIA. LTDA.
4603,368,LABORATORIOS,1,759,CALIBRACIÓN,LABORATORIO METROSENS CIA. LTDA.
4604,368,LABORATORIOS,1,759,CALIBRACIÓN,LABORATORIO METROSENS CIA. LTDA.
4605,368,LABORATORIOS,1,759,CALIBRACIÓN,LABORATORIO METROSENS CIA. LTDA.
4609,368,LABORATORIOS,1,759,CALIBRACIÓN,LABORATORIO METROSENS CIA. LTDA.
4610,368,LABORATORIOS,1,759,CALIBRACIÓN,LABORATORIO METROSENS CIA. LTDA.
4611,368,LABORATORIOS,1,759,CALIBRACIÓN,LABORATORIO METROSENS CIA. LTDA.
4612,368,LABORATORIOS,1,759,CALIBRACIÓN,LABORATORIO METROSENS CIA. LTDA.
4613,368,LABORATORIOS,1,759,CALIBRACIÓN,LABORATORIO METROSENS CIA. LTDA.
4643,377,LABORATORIOS,12,1865,ENSAYOS,AGUIBULAB S.A.
4644,377,LABORATORIOS,12,1865,ENSAYOS,AGUIBULAB S.A.
4645,377,LABORATORIOS,12,1865,ENSAYOS,AGUIBULAB S.A.
4646,377,LABORATORIOS,12,1865,ENSAYOS,AGUIBULAB S.A.
4647,377,LABORATORIOS,12,1865,ENSAYOS,AGUIBULAB S.A.
4648,377,LABORATORIOS,12,1865,ENSAYOS,AGUIBULAB S.A.
4649,377,LABORATORIOS,12,1865,ENSAYOS,AGUIBULAB S.A.
4650,377,LABORATORIOS,12,1865,ENSAYOS,AGUIBULAB S.A.
4651,377,LABORATORIOS,12,1865,ENSAYOS,AGUIBULAB S.A.
4652,377,LABORATORIOS,12,1865,ENSAYOS,AGUIBULAB S.A.
4653,377,LABORATORIOS,12,1865,ENSAYOS,AGUIBULAB S.A.
4654,377,LABORATORIOS,12,1865,ENSAYOS,AGUIBULAB S.A.
4655,377,LABORATORIOS,12,1865,ENSAYOS,AGUIBULAB S.A.
4656,377,LABORATORIOS,12,1865,ENSAYOS,AGUIBULAB S.A.
4750,371,INSPECCIÓN,7,7725,INSPECCION,VETBLUE
4920,571,LABORATORIOS,12,1865,ENSAYOS,LABORATORIO DE EVALUACIÓN DE MATERIALES - LEMAT
4921,571,LABORATORIOS,12,1865,ENSAYOS,LABORATORIO DE EVALUACIÓN DE MATERIALES - LEMAT
4922,571,LABORATORIOS,12,1865,ENSAYOS,LABORATORIO DE EVALUACIÓN DE MATERIALES - LEMAT
4923,571,LABORATORIOS,12,1865,ENSAYOS,LABORATORIO DE EVALUACIÓN DE MATERIALES - LEMAT
4924,571,LABORATORIOS,12,1865,ENSAYOS,LABORATORIO DE EVALUACIÓN DE MATERIALES - LEMAT
4925,571,LABORATORIOS,12,1865,ENSAYOS,LABORATORIO DE EVALUACIÓN DE MATERIALES - LEMAT
5082,575,LABORATORIOS,12,1865,ENSAYOS,CENAIN
5083,575,LABORATORIOS,12,1865,ENSAYOS,CENAIN
5084,575,LABORATORIOS,12,1865,ENSAYOS,CENAIN
5176,581,LABORATORIOS,12,2012,ENSAYOS,CHEMENG CÍA. LTDA.
5177,581,LABORATORIOS,12,2012,ENSAYOS,CHEMENG CÍA. LTDA.
5321,366,LABORATORIOS,12,1865,ENSAYOS,Gruentec Cía. Ltda.
5332,366,LABORATORIOS,12,1865,ENSAYOS,Gruentec Cía. Ltda.
5359,366,LABORATORIOS,12,2012,ENSAYOS,Gruentec Cía. Ltda.
5368,366,LABORATORIOS,12,2012,ENSAYOS,Gruentec Cía. Ltda.
5373,614,INSPECCIÓN,7,261,INSPECCION,MINGA S.A.
5374,614,INSPECCIÓN,7,261,INSPECCION,MINGA S.A.
5375,615,LABORATORIOS,2,,CLÍNICOS,Lab Centro Illingworth
5376,614,INSPECCIÓN,7,261,INSPECCION,MINGA S.A.
5377,614,INSPECCIÓN,7,261,INSPECCION,MINGA S.A.
5378,614,INSPECCIÓN,7,259,INSPECCION,MINGA S.A.
5379,614,INSPECCIÓN,7,259,INSPECCION,MINGA S.A.
5380,615,LABORATORIOS,2,,CLÍNICOS,Lab Centro Illingworth
5381,614,INSPECCIÓN,7,259,INSPECCION,MINGA S.A.
5382,614,INSPECCIÓN,7,259,INSPECCION,MINGA S.A.
5383,616,LABORATORIOS,12,2012,ENSAYOS,"AGENCIA NACIONAL DE REGULACIÓN, CONTROL Y VIGILANCIA SANITARIA - ARCSA, DOCTOR LEOPOLDO IZQUIETA PEREZ"
5397,616,LABORATORIOS,12,2012,ENSAYOS,"AGENCIA NACIONAL DE REGULACIÓN, CONTROL Y VIGILANCIA SANITARIA - ARCSA, DOCTOR LEOPOLDO IZQUIETA PEREZ"
5402,616,LABORATORIOS,12,2012,ENSAYOS,"AGENCIA NACIONAL DE REGULACIÓN, CONTROL Y VIGILANCIA SANITARIA - ARCSA, DOCTOR LEOPOLDO IZQUIETA PEREZ"
5405,616,LABORATORIOS,12,2012,ENSAYOS,"AGENCIA NACIONAL DE REGULACIÓN, CONTROL Y VIGILANCIA SANITARIA - ARCSA, DOCTOR LEOPOLDO IZQUIETA PEREZ"
5408,616,LABORATORIOS,12,2012,ENSAYOS,"AGENCIA NACIONAL DE REGULACIÓN, CONTROL Y VIGILANCIA SANITARIA - ARCSA, DOCTOR LEOPOLDO IZQUIETA PEREZ"
5410,616,LABORATORIOS,12,2012,ENSAYOS,"AGENCIA NACIONAL DE REGULACIÓN, CONTROL Y VIGILANCIA SANITARIA - ARCSA, DOCTOR LEOPOLDO IZQUIETA PEREZ"
5411,616,LABORATORIOS,12,2012,ENSAYOS,"AGENCIA NACIONAL DE REGULACIÓN, CONTROL Y VIGILANCIA SANITARIA - ARCSA, DOCTOR LEOPOLDO IZQUIETA PEREZ"
5412,616,LABORATORIOS,12,2012,ENSAYOS,"AGENCIA NACIONAL DE REGULACIÓN, CONTROL Y VIGILANCIA SANITARIA - ARCSA, DOCTOR LEOPOLDO IZQUIETA PEREZ"
5413,616,LABORATORIOS,12,2012,ENSAYOS,"AGENCIA NACIONAL DE REGULACIÓN, CONTROL Y VIGILANCIA SANITARIA - ARCSA, DOCTOR LEOPOLDO IZQUIETA PEREZ"
5414,616,LABORATORIOS,12,2012,ENSAYOS,"AGENCIA NACIONAL DE REGULACIÓN, CONTROL Y VIGILANCIA SANITARIA - ARCSA, DOCTOR LEOPOLDO IZQUIETA PEREZ"
5415,616,LABORATORIOS,12,2012,ENSAYOS,"AGENCIA NACIONAL DE REGULACIÓN, CONTROL Y VIGILANCIA SANITARIA - ARCSA, DOCTOR LEOPOLDO IZQUIETA PEREZ"
5416,616,LABORATORIOS,12,2012,ENSAYOS,"AGENCIA NACIONAL DE REGULACIÓN, CONTROL Y VIGILANCIA SANITARIA - ARCSA, DOCTOR LEOPOLDO IZQUIETA PEREZ"
5417,616,LABORATORIOS,12,2012,ENSAYOS,"AGENCIA NACIONAL DE REGULACIÓN, CONTROL Y VIGILANCIA SANITARIA - ARCSA, DOCTOR LEOPOLDO IZQUIETA PEREZ"
