"idOrganizacion";"idActividad";"level_2";"level_3";"level_4";"level_5";"level_6";"level_7";"level_8";"level_9";"level_10";"level_11"
"661";"12";NULL;"In situ";"Ambiente Laboral";"Termometría";"Temperatura para estrés térmico: Temperatura de bulbo humedo Temperatura de bulbo seco Temperatura de globo";"Ambiente laboral";"<p>Temperatura bulbo seco:</p><p>(20,2 a 45,1) °C</p><p>Temperatura bulbo húmedo:</p><p>(20,03 a 45,2) °C</p><p>Temperatura de globo:</p><p>(20,02 a 45,1) °C&nbsp;</p>";"<p>PEE.EL.09</p>";"UNE EN ISO 7243-2017";NULL
"661";"12";NULL;"In situ";"Ambiente Laboral";"Temperaturas para confort térmico";"Temperaturas para confort térmico";"Ambiente laboral";"<p>Temperatura bulbo seco:</p><p>(20,2 a 45,1) °C</p><p>Temperatura bulbo húmedo:</p><p>(20,03 a 45,2) °C</p><p>Temperatura de globo:</p><p>(20,02 a 45,1) °C</p>";"<p>PEE.EL.15</p>";"UNE EN ISO 7726-1998
UNE EN ISO 7730-2005";NULL
"661";"12";NULL;"In situ";"Ambiente Laboral";"Luminosidad";"Luminosidad";"Ambiente laboral";"<p>199 – 2000 lx</p>";"<p>PEE.EL.10</p>";"NOM -025
STPS – 2008";NULL
"661";"12";NULL;"In situ";"Acústica laboral";"Nivel de presión Sonora";"Ruido";"Ruido Laboral";"<p>(30 – 130)&nbsp;&nbsp;dB</p>";"<p>PEE.EL.05</p>";"ISO 9612. 2009";NULL
"661";"12";NULL;"In situ";"Acústica laboral";"Nivel de presión Sonora";"Dosimetría de ruido";"Ruido Laboral";"<p>(28 – 130)&nbsp;&nbsp;dB</p>";"<p>PEE.EL.05</p>";"ISO 9612. 2009";NULL
"661";"12";NULL;"In situ";"Acústica ambiental";"Nivel de presión Sonora";"Ruido";"Ruido ambiental";"<p><span style=""color: black;"">(30 – 130)&nbsp;&nbsp;dB&nbsp;</span></p>";"<p>	<span style=""color: black;"">PEE.EL.01</span></p>";"ISO 1996-1:2016
ISO 1996-2:2017";NULL
"661";"12";NULL;"In situ";"Ensayos Físico – Químicos de Emisiones Gaseosas de Fuentes Fijas a la Atmosfera";"Gravimetría";"Partículas totales o Material Particulado";"Emisiones de fuentes fijas de combustión";"<p><span style=""color: black;"">(2 – 660) mg/Nm3</span></p>";"<p><span style=""color: black;"">PEE.EL.02</span></p>";"EPA CFR 40 PT 60 Método 5, 2002";NULL
"661";"12";NULL;"In situ";"Ensayos Físico – Químicos de Emisiones Gaseosas de Fuentes Fijas a la Atmosfera";"Celdas electroquímicas";"Gases contaminantes";"Emisiones de fuentes fijas de combustión";"<p><span style=""color: black;"">Monóxido de Carbono (CO)</span></p><p><span style=""color: black;"">(40,1 a 1005) ppm</span></p><p><span style=""color: black;"">Monóxido de Nitrógeno (NO)</span></p><p><span style=""color: black;"">(40,3 a 1006) ppm</span></p><p><span style=""color: black;"">&nbsp;Dióxido de Nitrógeno (NO2)</span></p><p><span style=""color: black;"">&nbsp;&nbsp;(100 a 505) ppm</span></p><p><span style=""color: black;"">Dióxido de Azufre (SO2)</span></p><p><span style=""color: black;"">(40,2 a 1002)</span></p><p><span style=""color: black;"">Oxigeno (O2)</span></p><p><span style=""color: black;"">(0,00 a 20,9) %</span></p>";"<p><span style=""color: black;"">PEE.EL.03</span></p>";"EPA CTM 30, 1997";NULL
"661";"12";NULL;"In situ";"Ensayos físico – químicos en aguas";"Electrometría";"pH, Electrometría";"Aguas Naturales Crudas y de Consumo";"<p><span style=""color: black;"">(2,01 a 12,50) unidades de pH</span></p>";"<p><span style=""color: black;"">PEE.EL.021</span></p>";"Standard Method
Ed. 23 -2017, 4500 HB";NULL
"661";"12";NULL;"In situ";"Ensayos físico – químicos en aguas";"Temperatura";"Temperatura";"Aguas Naturales Crudas y de Consumo";"<p><span style=""color: black;"">(10 – 90) °C</span></p>";"<p><span style=""color: black;"">PEE.EL.022</span></p>";"Standard Method
Ed. 23 – 2017, 2550 B";NULL
"661";"12";NULL;"In situ";"Ensayos físico – químicos en aguas";"Electrometría";"Conductividad";"Aguas Naturales Crudas y de Consumo";"<p>(9,01 a 200000) uS/cm</p>";"<p>PEE.EL.023</p>";"HACH Method 8160";NULL
"661";"12";NULL;"In situ";"Determinación de perfíl térmico y humedad";"Rango de medida";"Perfil térmico";"Cuartos de estabilidad,Bodegas,Cuartos fríos ";"<p class=""ql-align-justify""><span style=""color: black;"">(2 °C a 35°C)</span></p><p><span style=""color: black;"">(45% a 75%) RH</span></p>";"<p><span style=""color: black;"">PEV.EL.04</span></p>";"USP 39 NF 34 Volumen 1 2016 [1079] Buenas Prácticas de almacenamiento";NULL
"661";"12";NULL;"In situ";"Determinación de perfíl térmico y humedad";"Perfil Termal";"Perfil Termal";"Vehículos ";"<p><span style=""color: black;"">(2 a 35) ºC</span></p><p><span style=""color: black;"">hasta 80% RH</span></p>";"<p><span style=""color: black;"">PEV.EL.04&nbsp;</span></p>";"USP 39 NF 34 VOLUMEN 1 2016 [1079] Buenas Prácticas de almacenamiento";NULL
"661";"12";NULL;"In situ";"Ensayos físicos en ambientes internos";"Gravimetría";"Partículas totales";"Ambiente laboral";"<p><span style=""color: black;"">(10 mg/ m</span><sup style=""color: black;"">3</sup><span style=""color: black;""> - 100 mg/ m</span><sup style=""color: black;"">3</sup><span style=""color: black;"">)</span></p>";"<p><span style=""color: black;"">PEE.EL.017</span></p>";"NIOSH 0500:1994";NULL
"661";"12";NULL;"En laboratorio";"Ensayos físico – químicos en aguas";"Método Gravimétrico";"Sólidos totales disueltos";"Aguas de consumo Aguas naturales Aguas residuales";"<p><span style=""color: black;"">(19&nbsp;a 90016 )mg/L</span></p>";"<p><span style=""color: black;"">PEE.EL.029</span></p>";"Method Hach 8163
SM 2540 C";NULL
"661";"12";NULL;"En laboratorio";"Ensayos físico – químicos en aguas";"Método Gravimétrico";"Sólidos totales suspendidos";"Aguas de consumo Aguas naturales Aguas residuales";"<p><span style=""color: rgb(0, 0, 0);"">(11 a 50009)mg/L</span></p>";"<p><span style=""color: black;"">PEE.EL.027</span></p>";"SM 2540 B
Method Hach 8158";NULL
"661";"12";NULL;"En laboratorio";"Análisis Físico-Químico en aguas";"Electrometría";"Oxigeno disuelto";"Aguas de consumo Aguas naturales Aguas residuales";"<p><span style=""color: black;"">(0,01 a 9,24) mg/L</span></p><p><span style=""color: black;"">(0,2 a 103,6) %</span></p>";"<p><span style=""color: black;"">PEE.EL.025&nbsp;</span></p>";"Standard Methods, Ed.23. 2017 
4500-O G";NULL
"661";"12";NULL;"En laboratorio";"Análisis Físico-Químico en aguas";"Gravimetría";"Sólidos totales";"Aguas de consumo Aguas naturales Aguas residuales";"<p><span style=""color: black;"">(7 a 50 011) mg/L</span></p>";"<p><span style=""color: black;"">PEE.EL.028&nbsp;</span></p>";"Standard Methods, Ed.23. 2017 , 2540 B";NULL
"661";"12";NULL;"En laboratorio";"Análisis Físico-Químico en aguas";"Volumetría";"Alcalinidad";"Aguas de consumo Aguas naturales Aguas residuales";"<p><span style=""color: rgb(0, 0, 0);"">(26 a 355,4) mg/L</span></p>";"<p><span style=""color: black;"">PEE.EL.032&nbsp;</span></p>";"Standard Methods, Ed.23. 2017,  2320 B HACH 8203";NULL
"661";"12";NULL;"En laboratorio";"Análisis Físico-Químico en aguas";"Volumetría";"Dureza";"Aguas de consumo Aguas naturales Aguas residuales";"<p>&nbsp;(4 a 2 509) mg/L</p>";"<p>PEE.EL.031&nbsp;</p>";"Standard Methods, Ed.23. 2017, 2340 C HACH 8226";NULL
"661";"12";NULL;"En laboratorio";"Análisis Físico-Químico en aguas";"Nefelometría";"Turbidez";"Aguas de consumo Aguas naturales Aguas residuales";"<p>(0,7 a 753) NTU</p>";"<p>PEE.EL.024&nbsp;</p>";"Standard Methods, Ed.23. 2017, 2130 B";NULL
"661";"12";NULL;"En laboratorio";"Análisis Físico-Químico en aguas";"Turbidimetría";"Sulfatos";"Aguas de consumo Aguas naturales Aguas residuales";"<p><span style=""color: black;"">(2 a 182) mg/L</span></p>";"<p><span style=""color: black;"">PEE.EL.038&nbsp;</span></p>";"Standard Methods, Ed.23. 2017, 4500- SO4 2- HACH 8051";NULL
"661";"12";NULL;"En laboratorio";"Análisis Físico-Químico en aguas";"Espectrofotometría UV-Vis";"Demanda química de óxigeno (DQO) reflujo cerrado";"Aguas de consumo Aguas naturales Aguas residuales";"<p><span style=""color: black;"">(4 a 15 015) mg/L</span></p>";"<p><span style=""color: black;"">PEE.EL.026</span></p>";"Standard Methods, Ed.23. 2017 5220 D HACH 8000";NULL
"661";"12";NULL;"En laboratorio";"Análisis Físico-Químico en aguas";"Espectrofotometría UV-Vis";"Color aparente y verdadero";"Aguas de consumo Aguas naturales Aguas residuales";"<p><span style=""color: black;"">(6 a 460) Unidades Pt-Co</span></p>";"<p>	<span style=""color: black;"">PEE.EL.033</span></p>";"Standard Methods, Ed. 23.2017
 2120C
HACH 8025";NULL
"661";"12";NULL;"En laboratorio";"Análisis Físico-Químico en aguas";"Diazotación por Espectrometría UV-Vis";"Determinación de Nitrógeno de Nitritos";"Aguas de consumo Aguas naturales Aguas residuales";"<p><span style=""color: black;"">(0,007 a 9,945) mg/l</span></p>";"<p>	<span style=""color: black;"">PEE.EL.052</span></p>";"Standard Methods, Ed. 23.2017 
4500NO2 -B
HACH 8507";NULL
"661";"12";NULL;"En laboratorio";"Análisis Físico-Químico en aguas";"Espectrofotometría UV-Vis";"Cromo hexavalente";"Aguas de consumo Aguas naturales Aguas residuales";"<p><span style=""color: black;"">(0,006 a 2,018) mg/l</span></p>";"<p>	<span style=""color: black;"">PEE.EL.037</span></p>";"Standard Methods, Ed. 23.2017 
3500 Cr -B
HACH 8023";NULL
"661";"12";NULL;"En laboratorio";"Análisis Físico-Químico en aguas";"Espectrofotometría UV-Vis";"Fósforo total, Ácido ascórbico";"Aguas de consumo Aguas naturales Aguas residuales";"<p><span style=""color: black;"">(0,27 a 60) mg/l</span></p>";"<p>	<span style=""color: black;"">PEE.EL.045</span></p>";"Standard Methods, Ed. 23.2017 
4500 P E HACH 10209";NULL
"661";"12";NULL;"In situ";"Ensayos Físico – Químicos de Emisiones Gaseosas de Fuentes Fijas a la Atmosfera";"Celdas Electroquímicas";"Gases contaminantes";"Emisiones de fuentes fijas de combustión";"<p class=""ql-align-justify""><span style=""color: black;"">Monóxido de carbono (CO), (40,1 A 1005) ppm</span></p><p class=""ql-align-justify""><span style=""color: black;"">&nbsp;</span></p><p class=""ql-align-justify""><span style=""color: black;"">Monóxido de nitrógeno (NO) (40,3 A 1006) ppm</span></p><p class=""ql-align-justify""><span style=""color: black;"">&nbsp;</span></p><p><span style=""color: black;"">Dióxido de nitrógeno (NO2), (100 a 505) ppm</span></p>";"<p><span style=""color: black;"">PEE.EL.03</span></p>";"CTM 30";NULL
"661";"12";NULL;"In situ";"Ensayos en campos electromagnéticos";"Intensidad de campo eléctrico";"Intensidad de campo eléctrico";"Líneas de alta tensión";"<p> (300 a 3400)V/m</p>";"<p>PEE.EL.053</p>";"IEE STD 644-1994
Registro oficial Nro. 41.Libro VI-Anexo 10";NULL
"661";"12";NULL;"In situ";"Ensayos en Aire Ambiente";"NDIR (Infrarrojo No Dispersivo)";"Monóxido de carbono (CO)";"Aire ambiente";"<p><span style=""color: black;"">(0,5&nbsp;– 20) PPM</span></p>";"<p><span style=""color: black;"">PEE.EL.007</span></p>";"U.S. EPA RFCA-1093-093";NULL
"661";"12";NULL;"In situ";"Ensayos en Aire Ambiente";"Quimioluminiscencia";"Monóxido de nitrógeno (NO)";"Aire ambiente";"<p><span style=""color: black;"">(10 PPB - 500PPB)</span></p>";"<p><span style=""color: black;"">PEE.EL.007</span></p>";"U.S. EPA RFNA-1194-099";NULL
"661";"12";NULL;"In situ";"Ensayos en Aire Ambiente";"Quimioluminiscencia";"Dioxido de nitrógeno (NO2)";"Aire ambiente";"<p><span style=""color: black;"">(100&nbsp;– 500) PPB</span></p>";"<p><span style=""color: black;"">PEE.EL.007</span></p>";"U.S. EPA RFNA-1194-099";NULL
"661";"12";NULL;"In situ";"Ensayos en Aire Ambiente";"Quimioluminiscencia";"Óxidos de nitrógeno (NOX)";"Aire ambiente";"<p><span style=""color: black;"">(10&nbsp;– 500) PPB</span></p>";"<p><span style=""color: black;"">PEE.EL.007</span></p>";"U.S. EPA RFNA-1194-099";NULL
"661";"12";NULL;"In situ";"Ensayos en Aire Ambiente";"Quimioluminiscencia fotómetro ultravioleta";"Ozono (O3)";"Aire ambiente";"<p><span style=""color: black;"">(100&nbsp;– 500) PPB</span></p>";"<p><span style=""color: black;"">PEE.EL.007</span></p>";"U.S. EPA EQOA-0514-214";NULL
"661";"12";NULL;"In situ";"Ensayos en Aire Ambiente";"Fluorescencia UV";"Dióxido de azufre (SO2)";"Aire ambiente";"<p><span style=""color: black;"">(10&nbsp;– 500) PPB</span></p>";"<p><span style=""color: black;"">PEE.EL.007</span></p>";"U.S. EPA EQSA-0495-0100";NULL
"661";"12";NULL;"In situ";"Edificaciones";"Acelerómetro";"Vibración";"Edificaciones";"<p><span style=""color: black;"">(15,915 – 1280) Hz</span></p><p><span style=""color: black;"">&nbsp;</span></p><p><span style=""color: black;"">(60,0 a 110,0) dB</span></p>";"<p><span style=""color: black;"">PEE.EL.014</span></p>";"UNE-ISO 2631-1 (2008)
 UNE-ISO 2631-2 (2011)";NULL
"661";"12";NULL;"In situ";"Ambiente Laboral";"Acelerómetro";"Vibración";"Mano brazo ";"<p><span style=""color: black;"">(15,915 – 1280 Hz)</span></p><p><span style=""color: black;"">&nbsp;</span></p><p><span style=""color: black;"">(0,052 a 10) m/s</span><sup style=""color: black;"">2</sup></p>";"<p><span style=""color: black;"">PEE.EL.008&nbsp;</span></p>";"UNE-EN ISO 5349-1 UNE-EN ISO 5349-2 (2002)";NULL
"661";"12";NULL;"In situ";"Ambiente Laboral";"Acelerómetro";"Vibración";"Cuerpo entero ";"<p><span style=""color: black;"">(15,915 – 1280 Hz)</span></p><p><span style=""color: black;"">&nbsp;</span></p><p><span style=""color: black;"">(0,0066 a 1) m/s</span><sup style=""color: black;"">2</sup></p>";"<p><span style=""color: black;"">PEE.EL.011</span></p>";"UNE-ISO 2631-1 (2008)";NULL
"661";"12";NULL;"In situ";"Ensayos físico – químicos en aguas";"Electrometría";"Potencial de hidrógeno  (pH)";"Agua residual ";"<p><span style=""color: black;"">(2,01 a 12,50) unidades de pH</span></p>";"<p><span style=""color: black;"">PEE.EL.021</span></p>";"Standard Methods, Ed. 23.2017 4500 HB";NULL
"661";"12";NULL;"In situ";"Ensayos físico – químicos en aguas";"Temperatura";"Temperatura";"Agua residual ";"<p>(9,7 ºC hasta 110,07 ºC)</p>";"<p>PEE.EL.022</p>";"Standard Methods, Ed. 23.2017 2550 B";NULL
"661";"12";NULL;"In situ";"Ensayos físico – químicos en aguas";"Electrometría";"Conductividad";"Agua residual ";"<p><span style=""color: black;"">(9,01 hasta 200 000 µS/cm)</span></p>";"<p><span style=""color: black;"">PEE.EL.023</span></p>";"Standard Methods, Ed. 23.2017 HACH 8160";NULL
"661";"12";NULL;"In situ";"Ensayos físico – químicos en aguas";"Nefelometría";"Turbidez";"Aguas de consumo Aguas naturales Aguas residuales";"<p><span style=""color: black;"">(0,4 753) NTU</span></p>";"<p><span style=""color: black;"">PEE.EL.024</span></p>";"Standard Methods, Ed. 23.2017 2130B";NULL
"661";"12";NULL;"In situ";"Ensayos físico – químicos en aguas";"Electrometría";"Oxígeno disuelto";"Aguas de consumo Aguas naturales Aguas residuales";"<p><span style=""color: black;"">(0,01 hasta 9,24 mg/L) para Oxígeno Disuelto</span></p><p><span style=""color: black;"">(0,2 hasta 103,6 %) para Saturación de Oxigeno</span></p>";"<p><span style=""color: black;"">PEE.EL.025</span></p>";"Standard Methods, Ed. 23.2017 4500-O G";NULL
"661";"12";NULL;"In situ";"Ensayos físico – químicos en aguas";"Electrometría";"Salinidad";"Aguas de consumo Aguas naturales Aguas residuales";"<p><span style=""color: black;"">(0,01 a 40,0) %</span></p>";"<p><span style=""color: black;"">PEE.EL.064</span></p>";"Standard Methods, Ed. 23-2017, 2520 B";NULL
"661";"12";NULL;"En laboratorio";"Análisis Físico-Químico en aguas";"Electrometría";"Potencial de hidrógeno  (pH)";"Aguas de consumo Aguas naturales Aguas residuales";"<p><span style=""color: black;"">(2,01 a 12,50) unidades de pH</span></p>";"<p><span style=""color: black;"">PEE.EL.021</span></p>";"Standard Methods, Ed. 23.2017 4500 HB";NULL
"661";"12";NULL;"En laboratorio";"Análisis Físico-Químico en aguas";"Temperatura";"Temperatura";"Aguas de consumo Aguas naturales Aguas residuales";"<p><span style=""color: black;"">(10 – 90) °C</span></p>";"<p><span style=""color: black;"">PEE.EL.022</span></p>";"Standard Methods
Ed. 23 – 2017, 2550 B";NULL
"661";"12";NULL;"En laboratorio";"Análisis Físico-Químico en aguas";"Electrometría";"Conductividad";"Aguas de consumo Aguas naturales Aguas residuales";"<p><span style=""color: black;"">(9,01 a 200000) uS/cm</span></p>";"<p><span style=""color: black;"">PEE.EL.023</span></p>";"HACH Method 8160";NULL
"661";"12";NULL;"En laboratorio";"Análisis Físico-Químico en aguas";"Nefelometría";"Turbidez";"Aguas de consumo Aguas naturales Aguas residuales";"<p><span style=""color: black;"">(0,7 a 753) NTU</span></p>";"<p><span style=""color: black;"">PEE.EL.024</span></p>";"Standard Methods, Ed.23. 2017,  2130 B";NULL
"661";"12";NULL;"En laboratorio";"Análisis Físico-Químico en aguas";"Electrometría";"Oxigeno disuelto";"Aguas de consumo Aguas naturales Aguas residuales";"<p>(0,01 a 9,24) mg/L</p><p>(0,2 a 103,6) %</p>";"<p>PEE.EL.025</p>";"Standard Methods, Ed.23 - 2017, 4500-O G";NULL
"661";"12";NULL;"En laboratorio";"Análisis Físico-Químico en aguas";"Electrometría";"Demanda biológica de oxigeno (DBO5)";"Aguas de consumo Aguas naturales Aguas residuales";"<p><span style=""color: black;"">(0,37 a 14522) mg/L</span></p>";"<p class=""ql-align-justify""><span style=""color: black;"">PEE.EL.030</span></p><p><br></p>";"Standard Methods, Ed. 23-2017, 5210B, HACH 8043";NULL
"661";"12";NULL;"En laboratorio";"Análisis Físico-Químico en aguas";"Cromatografía de gases-FID";"Hidrocarburos totales de petróleo (TPH)";"Aguas de consumo Aguas naturales Aguas residuales";"<p>(0,286 a 1163,681) mg/L</p>";"<p>PEE.EL.034</p>";"EPA 8015D
Método de Extracción 
3510C";NULL
"661";"12";NULL;"En laboratorio";"Análisis Físico-Químico en aguas";"Llama Aire Acetileno";"Determinación de Metales";"Aguas de consumo Aguas naturales Aguas residuales";"<p>Cadmio</p><p>(0,86 a 707,22) mg/L</p><p>&nbsp;</p><p>Calcio</p><p>(0,41 a 1479,24) mg/L</p><p>&nbsp;</p><p>Cobalto </p><p>(0,42 a 770,74) mg/L</p><p>&nbsp;</p><p>Cobre</p><p>(1,51 a 1027,20) mg/L</p><p>&nbsp;</p><p>Cromo </p><p>(0,39 a 625,44) mg/L</p><p>&nbsp;</p><p>Hierro </p><p>(1,70 a 400,00) mg/L</p><p>&nbsp;</p><p>Litio </p><p>(0,18 a 536,07) mg/L</p>";"<p>PEE.EL.035</p>";"Standard Methods, Ed. 23-2017, 3111B";NULL
"661";"12";NULL;"En laboratorio";"Análisis Físico-Químico en aguas";"Gravimetría";"Aceites y grasas";"Aguas de consumo Aguas naturales Aguas residuales";"<p><span style=""color: black;"">(6,50 a 1000,00) mg/L</span></p>";"<p><span style=""color: black;"">PEE.EL.039</span></p>";"Standard Methods, Ed. 23-2017, 5520 G
HACH 10300";NULL
"661";"12";NULL;"En laboratorio";"Análisis Físico-Químico en aguas";"Método reducción de cadmio";"Nitrógeno de nitratos";"Aguas de consumo Aguas naturales Aguas residuales";"<p><span style=""color: black;"">(1,4 a 99,8) mg /L</span></p>";"<p><span style=""color: black;"">PEE.EL.040</span></p>";"Standard Methods, Ed. 23-2017, 4500 NO3- E
HACH 8039";NULL
"661";"12";NULL;"En laboratorio";"Análisis Físico-Químico en aguas";"Electrometría";"Salinidad";"Aguas de consumo Aguas naturales Aguas residuales";"<p><span style=""color: black;"">(0,01 a 40,0) %</span></p>";"<p><span style=""color: black;"">PEE.EL.064</span></p>";"Standard Methods, Ed. 23-2017, 2520 B";NULL
"661";"12";NULL;"En laboratorio";"Análisis Físico-Químico en aguas";"Espectrofotometría UV-Vis";"Sulfuros";"Aguas de consumo Aguas naturales Aguas residuales";"<p><span style=""color: black;"">(0,010 a 0,790) mg/L</span></p>";"<p><span style=""color: black;"">PEE.EL.065</span></p>";"Standard Methods, Ed. 23-2017, 4500 S2- D
HACH 8131";NULL
"661";"12";NULL;"En laboratorio";"Análisis Físico-Químico en aguas";"Volumetría";"Dureza cálcica";"Aguas de consumo Aguas naturales Aguas residuales";"<p><span style=""color: black;"">(4 a 2488) mg /L CaCO3</span></p>";"<p><span style=""color: black;"">PEE.EL.072</span></p>";"Standard Methods, Ed. 23-2017, 
HACH 8222";NULL
"661";"12";NULL;"En laboratorio";"Análisis Físico-Químico en aguas";"Método Carmín";"Boro";"Aguas de consumo Aguas naturales Aguas residuales";"<p><span style=""color: black;"">(0,2 a 97,9) mg/L</span></p>";"<p><span style=""color: black;"">PEE.EL.080</span></p>";"Standard Methods, Ed. 23-2017, 
HACH 8015";NULL
"661";"12";NULL;"En laboratorio";"Análisis Físico-Químico en aguas";"Espectrofotometría de absorción atómica-Horno de grafito";"Determinación de Metales";"Aguas de consumo Aguas naturales Aguas residuales";"<p>Plomo</p><p>(2,9876 a 4713,1270) mg/kg</p><p>&nbsp;</p><p>Selenio</p><p>(4,9598 a 6342,5470) mg/kg</p><p>&nbsp;</p><p>Vanadio</p><p>(3,4213 a 4779,5559) mg/kg</p>";"<p>PEE.EL.071</p>";"Standard Methods, Ed. 23-2017, 3113 B
EPA 3050 B";NULL
"661";"12";NULL;"En laboratorio";"Análisis Físico – químicos en suelos.";"Cromatografía de gases-FID";"Hidrocarburos totales de petróleo (TPH)";"Suelos, lodos y sedimentos";"<p class=""ql-align-justify""><span style=""color: black;"">(2,860 a 2467,158) mg/kg</span></p><p><br></p>";"<p class=""ql-align-justify""><span style=""color: black;"">PEE.EL.034</span></p><p><br></p>";"EPA 8015D
Método de Extracción 
3550C";NULL
"661";"12";NULL;"En laboratorio";"Análisis Físico – químicos en suelos.";"Llama Aire Acetileno";"Determinación de Metales";"Suelos, lodos y sedimentos";"<p>Magnesio</p><p>(0,43 a 791,89) mg/L</p><p>&nbsp;</p><p>Níquel</p><p>(2,46 a 670,78) mg/L</p><p>&nbsp;</p><p>Potasio</p><p>(0,12 a 229,56) mg/L</p><p>&nbsp;</p><p>Sodio</p><p>(0,15 a 2620,00) mg/L</p><p>&nbsp;</p><p>Zinc</p><p>(0,19 a 640,74) mg/L</p><p>&nbsp;</p><p>Cadmio</p><p>(1,1969 a 2 533,2489) mg/kg</p><p>&nbsp;</p><p>Calcio</p><p>(3,3503 a 3457,8582) mg/kg</p><p>&nbsp;</p><p>Cobalto</p><p>(42,4281 a 4498,9817) mg/kg</p><p>&nbsp;</p><p>Cobre</p><p>(1,2732 a 3541,4587) mg/kg</p><p>&nbsp;</p><p>Cromo</p><p>(7,6198 a 2 640,2202) mg/kg</p><p>&nbsp;</p><p>Hierro</p><p>(1,9970 a 5898,8548)&nbsp;mg/kg</p><p><br></p><p>Litio</p><p>(0,7786 a 3045,1265) mg/kg</p><p>&nbsp;</p><p>Magnesio</p><p>(0,9210 a 2925,6912) mg/kg</p><p>&nbsp;</p><p>Níquel</p><p>(6,8381 a 4103,7044) mg/kg</p><p>&nbsp;</p><p>Potasio</p><p>(1,3698 a 2980,7447) mg/kg</p><p>&nbsp;</p><p>Sodio&nbsp;</p><p>(1,4050 a 8207,3156)&nbsp;</p><p>mg/kg</p><p>Zinc&nbsp;</p><p>(18,5305 a 4551,7808)&nbsp;</p><p>mg/kg</p>";"<p>PEE.EL.035</p>";"Standard Methods, Ed. 22-2012, 3111B
EPA 3050 B";NULL
"661";"12";NULL;"En laboratorio";"Análisis Físico – químicos en suelos.";"Espectrofotometría de absorción atómica-Horno de grafito";"Determinación de Metales";"Suelos, lodos y sedimentos";"<p><span style=""color: black;"">Plomo </span></p><p><span style=""color: black;"">(29,8764 a 7254,4870) ug/L</span></p><p><span style=""color: black;"">&nbsp;</span></p><p><span style=""color: black;"">Selenio </span></p><p><span style=""color: black;"">(49,5984 a 7647,3333) ug/L</span></p><p><span style=""color: black;"">&nbsp;</span></p><p><span style=""color: black;"">Vanadio </span></p><p><span style=""color: black;"">(34,2132 a 7172), 7770ug/L</span></p>";"<p><span style=""color: black;"">PEE.EL.071</span></p>";"Standard Methods, Ed. 23-2017, 3113 B";NULL
"661";"12";NULL;"En laboratorio";"Análisis Físico – químicos en aceites dieléctricos";"Cromatografía de Gases";"Determinación de bifenilos policlorados (PCBS)";"Aceites Aislantes dieléctricos";"<p>Aroclor 1242</p><p>(8,601 a 502,487) mg/kg</p><p>&nbsp;</p><p>Aroclor 1254: </p><p>(7,302 a 502,108) mg/kg</p><p>&nbsp;</p><p>Aroclor 1260: </p><p>(12,181 a 500,802) mg/kg</p>";"<p>PEE.EL.073</p>";"EPA 600/4-81-045(1982)";NULL
"661";"12";NULL;"In situ";"Análisis Físico químicos en aguas y lixiviados";"Nefelometría";"Turbidez";"Aguas de consumo Aguas naturales Aguas residuales";"<p><span style=""color: black;"">(0,70 a 753) NTU</span></p>";"<p><span style=""color: black;"">PEE.EL.024</span></p>";"Standard Methods, Ed.23. 2017, 2130 B";NULL
"661";"12";NULL;"In situ";"Análisis Físico químicos en aguas y lixiviados";"Espectrofotometría y Colorimetría";"Cloro Libre y Residual";"Aguas de consumo Aguas naturales Aguas residuales";"<p><span style=""color: black;"">(0,02 a 10) mg/L</span></p>";"<p><span style=""color: black;"">PEE.EL.044</span></p>";"Standard Methods, Ed.23. 2017, 4500-Cl G
HACH (8021; 10069; 8167; 10070)";NULL
"661";"12";NULL;"In situ";"Análisis Físico químicos en aguas y lixiviados";"Electrometría";"Potencial de hidrógeno  (pH)";"Lixiviados";"<p><span style=""color: black;"">(2,01 a 12,50) °C</span></p>";"<p><span style=""color: black;"">PEE.EL.021</span></p>";"Standard Methods, Ed.23. 2017, 4500H+B";NULL
"661";"12";NULL;"In situ";"Análisis Físico químicos en aguas y lixiviados";"Material Flotante";"Material flotante";"Aguas de consumo Aguas naturales Aguas residuales";"<p>(Ausencia/Presencia)</p>";"<p>PEE.EL.105</p>";"NMX-AA-006-SCFI-2010";NULL
"661";"12";NULL;"In situ";"Análisis Físico químicos en aguas y lixiviados";"Espectrofotometría y Colorimetría";"Cloro Libre y Total";"Aguas de consumo Aguas naturales Aguas residuales";"<p><span style=""color: black;"">(0,02&nbsp;hasta 10,0 mg/L)</span></p>";"<p><span style=""color: black;"">PEE.EL.044</span></p>";"Standard Methods 4500 Cl G
Ed. 23 2017
HACH 8021, 10069,8167 Y 10070";NULL
"661";"12";NULL;"En laboratorio";"Análisis Físico-Químico en aguas";"Volumetría y Cálculo";"Bicarbonatos";"Aguas de consumo Aguas naturales Aguas residuales,Lixiviados";"<p><span style=""color: black;"">(32,7 a 265,2) mg/L</span></p>";"<p><span style=""color: black;"">PEE.EL.032</span></p>";"Standard Methods, Ed.23. 2017, 2320B
HACH 8203,2012";NULL
